transaction_id,timestamp,merchant_id,user_id,device_id,ip_id,payment_instrument_id,amount,currency,payment_method,status,is_fraud,fraud_campaign_id,scenario
TXN_003605,2026-08-04T20:23:16,MERCH_001,USER_1620,DEV_0341,IP_1111,PI_0294,2890.9,INR,netbanking,success,False,,legitimate
TXN_003606,2026-08-25T14:22:31,MERCH_001,USER_1192,DEV_0345,IP_1267,PI_2251,18387.85,INR,card,success,False,,legitimate
TXN_003607,2026-08-12T09:42:25,MERCH_001,USER_1159,DEV_0114,IP_0986,PI_0175,6053.17,INR,upi,success,False,,legitimate
TXN_003608,2026-08-02T09:11:16,MERCH_001,USER_0782,DEV_0475,IP_1449,PI_2220,48484.36,INR,card,success,False,,legitimate
TXN_003609,2026-08-24T09:04:07,MERCH_001,USER_0501,DEV_0508,IP_0873,PI_1225,2018.58,INR,upi,success,False,,legitimate
TXN_003610,2026-08-09T19:33:28,MERCH_001,USER_0411,DEV_0878,IP_1224,PI_1468,4090.08,INR,card,success,False,,legitimate
TXN_003611,2026-08-03T13:50:21,MERCH_001,USER_0581,DEV_0068,IP_0079,PI_0205,302.05,INR,upi,success,False,,legitimate
TXN_003612,2026-08-26T03:38:58,MERCH_001,USER_0556,DEV_0413,IP_0046,PI_0053,14377.75,INR,card,success,True,FARM_1678,account_farm
TXN_003613,2026-08-02T18:31:52,MERCH_001,USER_2000,DEV_0001,IP_0844,PI_1755,1991.91,INR,upi,success,False,,legitimate
TXN_003614,2026-08-17T01:57:23,MERCH_001,USER_0962,DEV_0735,IP_0450,PI_0881,52338.15,INR,upi,success,False,,legitimate
TXN_003615,2026-08-22T06:02:16,MERCH_001,USER_0415,DEV_0906,IP_1449,PI_1989,906.2,INR,upi,success,False,,legitimate
TXN_003616,2026-08-03T20:45:53,MERCH_001,USER_1621,DEV_0348,IP_1458,PI_0587,39589.28,INR,card,success,False,,legitimate
TXN_003617,2026-08-23T09:05:10,MERCH_001,USER_1907,DEV_0350,IP_0971,PI_0818,171.23,INR,card,success,False,,legitimate
TXN_003618,2026-08-03T11:36:51,MERCH_001,USER_0114,DEV_0214,IP_1436,PI_2162,3279.53,INR,upi,success,True,FARM_9244,account_farm
TXN_003619,2026-08-09T23:52:02,MERCH_001,USER_0789,DEV_0524,IP_1209,PI_1175,3243.97,INR,upi,success,False,,legitimate
TXN_003620,2026-08-24T15:02:04,MERCH_001,USER_1268,DEV_0877,IP_0095,PI_2233,3361.35,INR,upi,success,False,,legitimate
TXN_003621,2026-08-02T23:13:42,MERCH_001,USER_0605,DEV_0236,IP_0396,PI_0830,9429.79,INR,netbanking,success,False,,legitimate
TXN_003622,2026-08-02T09:17:42,MERCH_001,USER_1615,DEV_0306,IP_1366,PI_0020,13386.42,INR,upi,success,False,,legitimate
TXN_003623,2026-08-28T05:28:49,MERCH_001,USER_1507,DEV_0550,IP_1446,PI_0566,3648.91,INR,card,success,False,,legitimate
TXN_003624,2026-08-30T09:13:27,MERCH_001,USER_1900,DEV_0301,IP_0392,PI_1557,72809.85,INR,netbanking,failed,False,,legitimate
TXN_003625,2026-08-17T21:33:46,MERCH_001,USER_0766,DEV_0363,IP_0156,PI_1559,19656.8,INR,upi,success,False,,legitimate
TXN_003626,2026-08-10T22:44:44,MERCH_001,USER_0822,DEV_0755,IP_0070,PI_0325,4596.46,INR,upi,success,False,,legitimate
TXN_003627,2026-08-29T11:07:08,MERCH_001,USER_1506,DEV_0543,IP_1275,PI_2327,574.92,INR,upi,success,False,,legitimate
TXN_003628,2026-08-02T22:42:23,MERCH_001,USER_1042,DEV_0295,IP_1406,PI_0181,1560.02,INR,upi,failed,False,,legitimate
TXN_003629,2026-08-30T11:07:19,MERCH_001,USER_0597,DEV_0180,IP_0299,PI_0536,23887.89,INR,upi,success,False,,legitimate
TXN_003630,2026-08-10T11:34:37,MERCH_001,USER_1374,DEV_0619,IP_0917,PI_0956,1289.47,INR,card,refunded,False,,legitimate
TXN_003631,2026-08-18T04:57:22,MERCH_001,USER_0049,DEV_0644,IP_0758,PI_1325,5747.33,INR,card,success,True,BURST_4616,coordinated_burst
TXN_003632,2026-08-22T21:29:11,MERCH_001,USER_0490,DEV_0431,IP_0973,PI_0970,6366.17,INR,netbanking,success,False,,legitimate
TXN_003633,2026-08-26T10:47:34,MERCH_001,USER_1000,DEV_0001,IP_1171,PI_0804,321.62,INR,upi,success,False,,legitimate
TXN_003634,2026-08-03T03:52:35,MERCH_001,USER_0530,DEV_0711,IP_1087,PI_1868,4193.35,INR,upi,success,False,,legitimate
TXN_003635,2026-08-03T00:44:02,MERCH_001,USER_1710,DEV_0971,IP_1132,PI_0607,16941.83,INR,upi,success,False,,legitimate
TXN_003636,2026-08-05T12:42:35,MERCH_001,USER_0662,DEV_0635,IP_0415,PI_0329,7800.64,INR,upi,success,False,,legitimate
TXN_003637,2026-08-26T15:32:19,MERCH_001,USER_0325,DEV_0276,IP_0054,PI_0535,33851.75,INR,netbanking,success,False,,legitimate
TXN_003638,2026-08-07T16:18:00,MERCH_001,USER_0571,DEV_0998,IP_1488,PI_0233,6198.92,INR,upi,success,False,,legitimate
TXN_003639,2026-08-25T10:31:50,MERCH_001,USER_0776,DEV_0433,IP_0687,PI_1283,816.53,INR,card,success,False,,legitimate
TXN_003640,2026-08-28T00:10:58,MERCH_001,USER_1372,DEV_0605,IP_0039,PI_2293,222.79,INR,upi,success,False,,legitimate
TXN_003641,2026-08-24T05:46:58,MERCH_001,USER_1815,DEV_0706,IP_1201,PI_0689,4372.43,INR,wallet,success,False,,legitimate
TXN_003642,2026-08-26T12:51:22,MERCH_001,USER_0289,DEV_0446,IP_1250,PI_1743,12652.46,INR,card,success,True,FARM_5991,account_farm
TXN_003643,2026-08-21T11:38:51,MERCH_001,USER_1451,DEV_0158,IP_0055,PI_1356,7352.81,INR,upi,failed,False,,legitimate
TXN_003644,2026-08-14T01:25:48,MERCH_001,USER_0164,DEV_0149,IP_0746,PI_0561,10306.24,INR,upi,success,False,,legitimate
TXN_003645,2026-08-29T21:56:31,MERCH_001,USER_1707,DEV_0950,IP_0183,PI_1989,165.68,INR,wallet,success,False,,legitimate
TXN_003646,2026-08-06T15:19:14,MERCH_001,USER_1495,DEV_0466,IP_1039,PI_0463,8338.44,INR,upi,success,False,,legitimate
TXN_003647,2026-08-19T04:57:03,MERCH_001,USER_1002,DEV_0015,IP_0391,PI_1722,22608.52,INR,upi,success,False,,legitimate
TXN_003648,2026-08-14T12:41:04,MERCH_001,USER_1319,DEV_0234,IP_0473,PI_1376,158.02,INR,card,success,False,,legitimate
TXN_003649,2026-08-22T12:28:29,MERCH_001,USER_1694,DEV_0859,IP_1036,PI_1080,72771.67,INR,upi,success,False,,legitimate
TXN_003650,2026-08-07T03:34:16,MERCH_001,USER_1166,DEV_0163,IP_0213,PI_0069,48032.64,INR,upi,success,False,,legitimate
TXN_003651,2026-08-28T10:36:30,MERCH_001,USER_1042,DEV_0295,IP_0542,PI_0603,64670.39,INR,card,success,False,,legitimate
TXN_003652,2026-08-06T08:41:00,MERCH_001,USER_0869,DEV_0084,IP_0448,PI_0004,2828.32,INR,card,success,False,,legitimate
TXN_003653,2026-08-09T18:53:47,MERCH_001,USER_0355,DEV_0341,IP_1182,PI_1670,7461.12,INR,netbanking,refunded,True,REFUND_7447,refund_abuse
TXN_003654,2026-08-21T21:25:35,MERCH_001,USER_1364,DEV_0549,IP_1491,PI_0080,8049.03,INR,card,success,False,,legitimate
TXN_003655,2026-08-05T12:00:57,MERCH_001,USER_1508,DEV_0557,IP_0033,PI_1449,205.01,INR,card,success,False,,legitimate
TXN_003656,2026-08-13T11:46:50,MERCH_001,USER_0748,DEV_0237,IP_0291,PI_0330,60511.73,INR,card,success,False,,legitimate
TXN_003657,2026-08-09T22:53:47,MERCH_001,USER_0355,DEV_0341,IP_1182,PI_1670,5222.28,INR,card,refunded,True,REFUND_7447,refund_abuse
TXN_003658,2026-08-13T20:59:41,MERCH_001,USER_1973,DEV_0812,IP_0091,PI_1376,288.72,INR,upi,success,False,,legitimate
TXN_003659,2026-08-14T01:48:28,MERCH_001,USER_1114,DEV_0799,IP_0082,PI_0830,45519.3,INR,upi,success,False,,legitimate
TXN_003660,2026-08-19T01:57:21,MERCH_001,USER_1433,DEV_0032,IP_1116,PI_0475,1212.55,INR,card,success,False,,legitimate
TXN_003661,2026-08-23T06:21:16,MERCH_001,USER_1635,DEV_0446,IP_0408,PI_2440,17869.67,INR,card,success,False,,legitimate
TXN_003662,2026-08-24T14:36:43,MERCH_001,USER_1276,DEV_0933,IP_0297,PI_1815,2893.9,INR,upi,failed,False,,legitimate
TXN_003663,2026-08-27T02:56:21,MERCH_001,USER_1542,DEV_0795,IP_1062,PI_0286,63383.82,INR,netbanking,success,False,,legitimate
TXN_003664,2026-08-14T11:05:28,MERCH_001,USER_1524,DEV_0669,IP_0922,PI_1062,789.23,INR,card,success,False,,legitimate
TXN_003665,2026-08-20T21:15:44,MERCH_001,USER_1322,DEV_0255,IP_1335,PI_1271,10119.25,INR,upi,success,False,,legitimate
TXN_003666,2026-08-02T23:50:46,MERCH_001,USER_1830,DEV_0811,IP_1350,PI_0896,46452.97,INR,upi,success,False,,legitimate
TXN_003667,2026-08-11T01:38:00,MERCH_001,USER_0325,DEV_0499,IP_0347,PI_1600,4713.93,INR,wallet,success,True,FARM_6984,account_farm
TXN_003668,2026-08-07T18:32:56,MERCH_001,USER_1727,DEV_0090,IP_0044,PI_0259,824.72,INR,upi,success,False,,legitimate
TXN_003669,2026-08-25T16:56:23,MERCH_001,USER_0559,DEV_0914,IP_0003,PI_1228,30283.19,INR,upi,success,False,,legitimate
TXN_003670,2026-08-10T05:53:33,MERCH_001,USER_0421,DEV_0948,IP_0827,PI_2119,60720.7,INR,upi,success,False,,legitimate
TXN_003671,2026-08-11T13:42:00,MERCH_001,USER_0366,DEV_0563,IP_0822,PI_2254,476.36,INR,card,success,False,,legitimate
TXN_003672,2026-08-18T19:05:47,MERCH_001,USER_0577,DEV_0040,IP_1218,PI_1455,431.47,INR,upi,failed,False,,legitimate
TXN_003673,2026-08-10T19:58:35,MERCH_001,USER_1237,DEV_0420,IP_0625,PI_1090,5763.36,INR,card,success,True,REFUND_8846,refund_abuse
TXN_003674,2026-08-15T07:37:14,MERCH_001,USER_1928,DEV_0497,IP_1231,PI_0079,2780.74,INR,upi,success,False,,legitimate
TXN_003675,2026-08-01T22:23:01,MERCH_001,USER_0682,DEV_0775,IP_0268,PI_0044,12051.81,INR,card,success,False,,legitimate
TXN_003676,2026-08-04T21:16:59,MERCH_001,USER_1774,DEV_0678,IP_0979,PI_2438,4424.38,INR,netbanking,success,True,BURST_7695,coordinated_burst
TXN_003677,2026-08-25T16:59:35,MERCH_001,USER_1933,DEV_0532,IP_1191,PI_0727,1320.37,INR,card,success,False,,legitimate
TXN_003678,2026-08-19T15:19:38,MERCH_001,USER_1773,DEV_0412,IP_0020,PI_1985,57658.32,INR,card,success,False,,legitimate
TXN_003679,2026-08-15T04:35:32,MERCH_001,USER_1626,DEV_0383,IP_1498,PI_0073,57340.31,INR,card,success,False,,legitimate
TXN_003680,2026-08-07T21:23:41,MERCH_001,USER_1769,DEV_0384,IP_0041,PI_1025,955.33,INR,netbanking,success,False,,legitimate
TXN_003681,2026-08-06T14:55:37,MERCH_001,USER_1513,DEV_0592,IP_1022,PI_2044,16831.05,INR,wallet,success,False,,legitimate
TXN_003682,2026-08-09T00:07:59,MERCH_001,USER_1409,DEV_0864,IP_1378,PI_0070,801.66,INR,wallet,success,False,,legitimate
TXN_003683,2026-08-26T20:16:40,MERCH_001,USER_1452,DEV_0165,IP_0262,PI_0208,62096.27,INR,upi,failed,False,,legitimate
TXN_003684,2026-08-04T14:50:09,MERCH_001,USER_0897,DEV_0280,IP_0044,PI_0803,41295.59,INR,card,success,False,,legitimate
TXN_003685,2026-08-27T12:47:42,MERCH_001,USER_1302,DEV_0502,IP_0387,PI_1757,13999.54,INR,card,success,True,FARM_3462,account_farm
TXN_003686,2026-08-03T11:28:51,MERCH_001,USER_1413,DEV_0214,IP_1436,PI_2162,14736.32,INR,card,success,True,FARM_9244,account_farm
TXN_003687,2026-08-19T09:08:41,MERCH_001,USER_0678,DEV_0747,IP_0104,PI_2077,64069.37,INR,upi,success,False,,legitimate
TXN_003688,2026-08-25T09:38:09,MERCH_001,USER_1049,DEV_0344,IP_1080,PI_1513,37637.76,INR,upi,success,False,,legitimate
TXN_003689,2026-08-09T20:53:47,MERCH_001,USER_0355,DEV_0341,IP_1182,PI_1670,2985.29,INR,upi,success,True,REFUND_7447,refund_abuse
TXN_003690,2026-08-13T20:57:52,MERCH_001,USER_0723,DEV_0062,IP_0018,PI_0173,137.21,INR,netbanking,success,False,,legitimate
TXN_003691,2026-08-02T12:28:27,MERCH_001,USER_0378,DEV_0647,IP_1091,PI_0215,5389.88,INR,netbanking,success,False,,legitimate
TXN_003692,2026-08-29T23:35:02,MERCH_001,USER_0677,DEV_0740,IP_0061,PI_2246,739.34,INR,upi,success,False,,legitimate
TXN_003693,2026-08-21T13:00:46,MERCH_001,USER_1255,DEV_0499,IP_1488,PI_2430,10201.81,INR,upi,success,True,FARM_7120,account_farm
TXN_003694,2026-08-11T21:39:46,MERCH_001,USER_1130,DEV_0911,IP_0863,PI_0994,58717.96,INR,card,success,False,,legitimate
TXN_003695,2026-08-16T10:05:39,MERCH_001,USER_1219,DEV_0492,IP_1138,PI_1116,5983.47,INR,card,success,True,REFUND_5384,refund_abuse
TXN_003696,2026-08-21T13:14:46,MERCH_001,USER_0165,DEV_0499,IP_1488,PI_2430,11826.03,INR,card,success,True,FARM_7120,account_farm
TXN_003697,2026-08-04T15:06:25,MERCH_001,USER_0943,DEV_0070,IP_0198,PI_1565,5842.45,INR,upi,refunded,True,REFUND_4178,refund_abuse
TXN_003698,2026-08-25T00:45:25,MERCH_001,USER_1644,DEV_0509,IP_0032,PI_0581,19950.67,INR,netbanking,success,False,,legitimate
TXN_003699,2026-08-04T04:44:23,MERCH_001,USER_0451,DEV_0158,IP_1002,PI_1377,996.14,INR,upi,success,False,,legitimate
TXN_003700,2026-08-14T07:15:20,MERCH_001,USER_1411,DEV_0878,IP_1332,PI_1237,2441.74,INR,upi,success,False,,legitimate
TXN_003701,2026-08-03T15:53:09,MERCH_001,USER_0371,DEV_0598,IP_1032,PI_0021,33836.33,INR,upi,success,False,,legitimate
TXN_003702,2026-08-15T17:46:21,MERCH_001,USER_1072,DEV_0505,IP_1278,PI_2287,1258.47,INR,upi,success,False,,legitimate
TXN_003703,2026-08-15T15:40:15,MERCH_001,USER_0071,DEV_0498,IP_1221,PI_0067,8222.34,INR,netbanking,success,False,,legitimate
TXN_003704,2026-08-21T16:48:23,MERCH_001,USER_0204,DEV_0429,IP_0090,PI_2099,13583.55,INR,card,success,False,,legitimate
TXN_003705,2026-08-23T14:20:11,MERCH_001,USER_0832,DEV_0825,IP_0066,PI_1087,4794.11,INR,card,success,False,,legitimate
TXN_003706,2026-08-06T00:30:10,MERCH_001,USER_1873,DEV_0112,IP_0068,PI_2151,18380.79,INR,card,success,False,,legitimate
TXN_003707,2026-08-17T20:14:29,MERCH_001,USER_1490,DEV_0431,IP_0530,PI_0635,29372.4,INR,netbanking,success,False,,legitimate
TXN_003708,2026-08-11T14:09:00,MERCH_001,USER_0160,DEV_0121,IP_0072,PI_1167,40245.93,INR,card,success,False,,legitimate
TXN_003709,2026-08-12T17:09:45,MERCH_001,USER_1957,DEV_0700,IP_1048,PI_0119,3018.22,INR,card,success,False,,legitimate
TXN_003710,2026-08-03T21:16:44,MERCH_001,USER_1046,DEV_0323,IP_0009,PI_0583,6720.84,INR,card,success,False,,legitimate
TXN_003711,2026-08-15T13:27:53,MERCH_001,USER_1942,DEV_0595,IP_1107,PI_0215,2564.84,INR,wallet,success,False,,legitimate
TXN_003712,2026-08-18T15:43:24,MERCH_001,USER_1483,DEV_0382,IP_0126,PI_1774,13563.57,INR,wallet,success,False,,legitimate
TXN_003713,2026-08-13T01:18:22,MERCH_001,USER_0487,DEV_0463,IP_1082,PI_0465,10481.95,INR,upi,success,True,FARM_7036,account_farm
TXN_003714,2026-08-22T09:18:52,MERCH_001,USER_1311,DEV_0255,IP_1162,PI_1488,4904.02,INR,upi,success,True,BURST_5338,coordinated_burst
TXN_003715,2026-08-21T11:56:38,MERCH_001,USER_1146,DEV_0023,IP_0012,PI_0854,16564.36,INR,netbanking,success,False,,legitimate
TXN_003716,2026-08-25T09:14:43,MERCH_001,USER_0346,DEV_0423,IP_0004,PI_1846,8736.86,INR,card,success,False,,legitimate
TXN_003717,2026-08-23T09:23:17,MERCH_001,USER_1084,DEV_0589,IP_1500,PI_1212,73899.03,INR,upi,success,False,,legitimate
TXN_003718,2026-08-27T09:38:05,MERCH_001,USER_0007,DEV_0050,IP_0220,PI_1999,10237.75,INR,card,success,False,,legitimate
TXN_003719,2026-08-26T00:27:52,MERCH_001,USER_0546,DEV_0823,IP_0043,PI_1603,736.85,INR,card,success,False,,legitimate
TXN_003720,2026-08-05T05:13:06,MERCH_001,USER_1515,DEV_0606,IP_1154,PI_1689,154.36,INR,card,success,False,,legitimate
TXN_003721,2026-08-11T15:36:23,MERCH_001,USER_0403,DEV_0822,IP_0024,PI_1130,1493.22,INR,card,success,False,,legitimate
TXN_003722,2026-08-08T17:11:39,MERCH_001,USER_1269,DEV_0884,IP_0111,PI_0509,27168.07,INR,upi,success,False,,legitimate
TXN_003723,2026-08-10T16:07:55,MERCH_001,USER_0092,DEV_0645,IP_0035,PI_0224,10649.04,INR,card,success,False,,legitimate
TXN_003724,2026-08-26T11:02:16,MERCH_001,USER_0778,DEV_0447,IP_0058,PI_2350,70705.44,INR,upi,success,False,,legitimate
TXN_003725,2026-08-29T18:07:18,MERCH_001,USER_0182,DEV_0275,IP_0070,PI_0009,716.88,INR,upi,success,False,,legitimate
TXN_003726,2026-08-05T06:51:00,MERCH_001,USER_1735,DEV_0146,IP_0045,PI_0903,2395.41,INR,upi,success,False,,legitimate
TXN_003727,2026-08-16T15:52:17,MERCH_001,USER_1546,DEV_0823,IP_0007,PI_0019,3061.1,INR,netbanking,success,False,,legitimate
TXN_003728,2026-08-15T09:59:23,MERCH_001,USER_1782,DEV_0475,IP_1324,PI_0368,10025.72,INR,card,success,False,,legitimate
TXN_003729,2026-08-17T08:41:24,MERCH_001,USER_0204,DEV_0116,IP_1406,PI_2160,4304.32,INR,card,success,True,BURST_5159,coordinated_burst
TXN_003730,2026-08-28T08:55:21,MERCH_001,USER_0762,DEV_0335,IP_0654,PI_0270,10882.56,INR,upi,success,False,,legitimate
TXN_003731,2026-08-22T17:36:43,MERCH_001,USER_0026,DEV_0183,IP_0082,PI_0937,13540.53,INR,card,success,False,,legitimate
TXN_003732,2026-08-27T07:11:38,MERCH_001,USER_1032,DEV_0225,IP_1268,PI_1864,9959.64,INR,netbanking,success,False,,legitimate
TXN_003733,2026-08-08T05:04:57,MERCH_001,USER_1993,DEV_0952,IP_0996,PI_1039,8843.11,INR,wallet,success,False,,legitimate
TXN_003734,2026-08-05T21:44:29,MERCH_001,USER_0274,DEV_0581,IP_1470,PI_0885,13155.33,INR,card,success,True,FARM_4548,account_farm
TXN_003735,2026-08-25T14:49:48,MERCH_001,USER_0539,DEV_0774,IP_1362,PI_1465,4626.46,INR,upi,success,False,,legitimate
TXN_003736,2026-08-03T11:34:51,MERCH_001,USER_1277,DEV_0214,IP_1436,PI_2162,13916.06,INR,upi,success,True,FARM_9244,account_farm
TXN_003737,2026-08-28T02:24:22,MERCH_001,USER_1376,DEV_0633,IP_0615,PI_0697,1390.41,INR,netbanking,success,False,,legitimate
TXN_003738,2026-08-04T15:28:48,MERCH_001,USER_0673,DEV_0393,IP_0007,PI_0795,5795.25,INR,card,success,True,BURST_2882,coordinated_burst
TXN_003739,2026-08-29T10:55:35,MERCH_001,USER_1579,DEV_0054,IP_0092,PI_1575,1321.39,INR,netbanking,success,False,,legitimate
TXN_003740,2026-08-05T10:48:48,MERCH_001,USER_0152,DEV_0429,IP_1098,PI_2132,7438.06,INR,upi,success,True,REFUND_5523,refund_abuse
TXN_003741,2026-08-21T06:29:05,MERCH_001,USER_0366,DEV_0563,IP_0461,PI_2447,52628.41,INR,upi,success,False,,legitimate
TXN_003742,2026-08-13T04:45:45,MERCH_001,USER_0438,DEV_0407,IP_0421,PI_0832,2409.2,INR,card,refunded,True,REFUND_9843,refund_abuse
TXN_003743,2026-08-30T05:08:44,MERCH_001,USER_1891,DEV_0238,IP_0021,PI_2316,5341.03,INR,upi,success,False,,legitimate
TXN_003744,2026-08-22T02:22:01,MERCH_001,USER_1566,DEV_0963,IP_0010,PI_0630,8992.1,INR,netbanking,success,False,,legitimate
TXN_003745,2026-08-12T02:41:50,MERCH_001,USER_0363,DEV_0542,IP_0653,PI_1673,47105.43,INR,upi,success,False,,legitimate
TXN_003746,2026-08-29T21:25:57,MERCH_001,USER_1955,DEV_0686,IP_0660,PI_1595,4825.5,INR,card,success,False,,legitimate
TXN_003747,2026-08-18T00:41:16,MERCH_001,USER_0155,DEV_0086,IP_1272,PI_2114,2443.11,INR,upi,success,False,,legitimate
TXN_003748,2026-08-16T23:54:17,MERCH_001,USER_1202,DEV_0415,IP_0308,PI_1110,674.28,INR,card,success,False,,legitimate
TXN_003749,2026-08-17T21:46:49,MERCH_001,USER_0788,DEV_0517,IP_0631,PI_0992,765.19,INR,netbanking,success,False,,legitimate
TXN_003750,2026-08-08T20:27:33,MERCH_001,USER_1860,DEV_0090,IP_1196,PI_1081,5552.87,INR,upi,success,True,BURST_4051,coordinated_burst
TXN_003751,2026-08-25T16:03:16,MERCH_001,USER_1609,DEV_0697,IP_1321,PI_0130,10215.4,INR,upi,success,True,PAY_8708,payment_instrument_abuse
TXN_003752,2026-08-19T07:41:51,MERCH_001,USER_0632,DEV_0425,IP_1226,PI_0020,790.4,INR,upi,success,False,,legitimate
TXN_003753,2026-08-25T01:24:12,MERCH_001,USER_1092,DEV_0645,IP_0014,PI_1388,543.96,INR,card,failed,False,,legitimate
TXN_003754,2026-08-29T02:54:47,MERCH_001,USER_0750,DEV_0251,IP_0067,PI_1162,34686.57,INR,upi,success,False,,legitimate
TXN_003755,2026-08-28T08:21:37,MERCH_001,USER_1087,DEV_0610,IP_0648,PI_0152,18889.01,INR,upi,success,False,,legitimate
TXN_003756,2026-08-27T03:41:34,MERCH_001,USER_0087,DEV_0610,IP_0279,PI_1064,7082.19,INR,netbanking,success,False,,legitimate
TXN_003757,2026-08-25T16:38:36,MERCH_001,USER_1393,DEV_0752,IP_1288,PI_2438,802.79,INR,card,success,False,,legitimate
TXN_003758,2026-08-08T16:57:41,MERCH_001,USER_0782,DEV_0475,IP_0469,PI_0369,5750.98,INR,card,success,False,,legitimate
TXN_003759,2026-08-07T05:40:06,MERCH_001,USER_0417,DEV_0920,IP_0922,PI_1179,3875.86,INR,wallet,success,False,,legitimate
TXN_003760,2026-08-12T22:18:14,MERCH_001,USER_0686,DEV_0527,IP_1266,PI_0051,9633.11,INR,upi,success,True,PAY_3831,payment_instrument_abuse
TXN_003761,2026-08-01T23:00:06,MERCH_001,USER_0415,DEV_0681,IP_0746,PI_2088,12331.29,INR,wallet,success,True,FARM_5733,account_farm
TXN_003762,2026-08-16T22:47:26,MERCH_001,USER_1738,DEV_0167,IP_0729,PI_0025,59733.85,INR,upi,success,False,,legitimate
TXN_003763,2026-08-04T21:17:32,MERCH_001,USER_0153,DEV_0115,IP_0979,PI_2462,5711.89,INR,card,success,True,BURST_7695,coordinated_burst
TXN_003764,2026-08-14T22:16:18,MERCH_001,USER_1075,DEV_0526,IP_1251,PI_1304,752.9,INR,upi,success,False,,legitimate
TXN_003765,2026-08-22T04:42:11,MERCH_001,USER_0644,DEV_0509,IP_0001,PI_1460,594.87,INR,card,failed,False,,legitimate
TXN_003766,2026-08-18T07:01:47,MERCH_001,USER_1160,DEV_0121,IP_0540,PI_0651,21824.62,INR,card,failed,False,,legitimate
TXN_003767,2026-08-23T11:24:36,MERCH_001,USER_0208,DEV_0457,IP_1475,PI_1964,10948.19,INR,upi,success,False,,legitimate
TXN_003768,2026-08-03T00:20:59,MERCH_001,USER_1386,DEV_0128,IP_1061,PI_0029,7649.66,INR,netbanking,success,True,FARM_6409,account_farm
TXN_003769,2026-08-27T04:17:55,MERCH_001,USER_1071,DEV_0248,IP_1177,PI_0553,11131.91,INR,upi,success,True,FARM_4790,account_farm
TXN_003770,2026-08-13T08:20:39,MERCH_001,USER_1541,DEV_0788,IP_1092,PI_0345,3588.79,INR,upi,success,False,,legitimate
TXN_003771,2026-08-06T22:43:13,MERCH_001,USER_1197,DEV_0252,IP_1226,PI_0425,10120.72,INR,card,success,True,FARM_5981,account_farm
TXN_003772,2026-08-19T00:08:51,MERCH_001,USER_0733,DEV_0132,IP_0307,PI_1835,2465.64,INR,upi,success,False,,legitimate
TXN_003773,2026-08-21T00:09:07,MERCH_001,USER_0223,DEV_0562,IP_0927,PI_1231,28619.56,INR,netbanking,failed,False,,legitimate
TXN_003774,2026-08-06T13:54:42,MERCH_001,USER_0370,DEV_0591,IP_0388,PI_2193,979.48,INR,upi,success,False,,legitimate
TXN_003775,2026-08-13T03:38:24,MERCH_001,USER_0192,DEV_0345,IP_0485,PI_0487,811.99,INR,card,success,False,,legitimate
TXN_003776,2026-08-02T05:29:43,MERCH_001,USER_1498,DEV_0487,IP_1047,PI_0088,37617.37,INR,upi,success,False,,legitimate
TXN_003777,2026-08-18T04:18:49,MERCH_001,USER_0308,DEV_0157,IP_0677,PI_1538,69890.53,INR,upi,success,False,,legitimate
TXN_003778,2026-08-28T07:12:50,MERCH_001,USER_1620,DEV_0341,IP_0037,PI_1115,3160.5,INR,upi,success,False,,legitimate
TXN_003779,2026-08-13T10:17:27,MERCH_001,USER_0540,DEV_0781,IP_0608,PI_0778,64483.32,INR,netbanking,success,False,,legitimate
TXN_003780,2026-08-20T03:27:25,MERCH_001,USER_1500,DEV_0501,IP_0060,PI_0693,317.87,INR,card,success,False,,legitimate
TXN_003781,2026-08-12T08:35:46,MERCH_001,USER_1853,DEV_0972,IP_0504,PI_2495,544.64,INR,upi,success,False,,legitimate
TXN_003782,2026-08-03T22:57:16,MERCH_001,USER_1540,DEV_0781,IP_0033,PI_0084,983.81,INR,upi,success,False,,legitimate
TXN_003783,2026-08-13T09:27:51,MERCH_001,USER_0691,DEV_0485,IP_1295,PI_0341,9687.45,INR,netbanking,success,True,PAY_7663,payment_instrument_abuse
TXN_003784,2026-08-19T08:04:00,MERCH_001,USER_0145,DEV_0016,IP_1193,PI_2115,40529.14,INR,card,refunded,False,,legitimate
TXN_003785,2026-08-30T04:21:57,MERCH_001,USER_1695,DEV_0866,IP_0004,PI_1540,37268.35,INR,netbanking,success,False,,legitimate
TXN_003786,2026-08-06T01:35:19,MERCH_001,USER_1833,DEV_0832,IP_0050,PI_0648,9052.55,INR,card,success,False,,legitimate
TXN_003787,2026-08-27T04:22:44,MERCH_001,USER_0520,DEV_0641,IP_0032,PI_1505,7579.28,INR,upi,success,False,,legitimate
TXN_003788,2026-08-26T13:48:56,MERCH_001,USER_1497,DEV_0389,IP_0667,PI_2139,5474.15,INR,netbanking,success,True,REFUND_6087,refund_abuse
TXN_003789,2026-08-29T01:20:58,MERCH_001,USER_0054,DEV_0379,IP_0646,PI_0226,508.63,INR,card,success,False,,legitimate
TXN_003790,2026-08-30T11:51:36,MERCH_001,USER_0096,DEV_0045,IP_0183,PI_1371,4867.34,INR,upi,refunded,True,REFUND_6777,refund_abuse
TXN_003791,2026-08-23T22:41:31,MERCH_001,USER_0455,DEV_0186,IP_1072,PI_0169,19424.58,INR,card,success,False,,legitimate
